********************************************************************************
product = Open Liberty 20.0.0.5 (wlp-1.0.40.cl200520200429-1655)
wlp.install.dir = /home/gui/devs/user/target/liberty/wlp/
java.home = /usr/lib/jvm/java-11-openjdk-amd64
java.version = 11.0.7
java.runtime = OpenJDK Runtime Environment (11.0.7+10-post-Ubuntu-3ubuntu1)
os = Linux (5.4.0-29-generic; amd64) (pt_BR)
process = 2735@gui-Aspire-A315-51
********************************************************************************
[17/05/2020 23:49:53:868 BRT] 000061fd com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicativo da Web removido (default_host): http://localhost:9081/metrics/
[17/05/2020 23:49:53:868 BRT] 000061fd com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicativo da Web removido (default_host): http://localhost:9081/
[17/05/2020 23:49:53:868 BRT] 000061fd com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicativo da Web removido (default_host): http://localhost:9081/ibm/api/
[17/05/2020 23:49:53:869 BRT] 000061fd com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicativo da Web removido (default_host): http://localhost:9081/openapi/
[17/05/2020 23:49:54:121 BRT] 00000014 com.ibm.ws.kernel.launch.internal.ServerCommandListener      A CWWKE0055I: Encerramento do servidor solicitado em domingo, 17 de maio de 2020 às 23:49. O servidor orion-user-service está sendo encerrado.
[17/05/2020 23:49:54:873 BRT] 00006206 com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  I CWWKE1101I: Colocação em modo quiesce do servidor concluída.
[17/05/2020 23:49:54:943 BRT] 00006203 eclipselink.connection                                       I CWWJP9990I: [eclipselink.connection] orion-user-service/file:/home/gui/devs/user/target/classes/_OrionUserDS logout bem-sucedido
[17/05/2020 23:49:54:973 BRT] 00006203 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: O aplicativo orion-user-service foi interrompido com sucesso.
[17/05/2020 23:49:55:173 BRT] 00006206 com.ibm.tx.jta.impl.FailureScopeController                   A WTRN0105I: O serviço de transações foi encerrado com êxito sem necessidade de recuperação de transações.
[17/05/2020 23:49:55:261 BRT] 00006206 .ws.security.mp.jwt.v11.config.impl.MpConfigProxyServiceImpl I CWWKS5777I: O mpConfigProxy do MicroProfile JWT versão 1.1 foi desativado com sucesso.
[17/05/2020 23:49:55:273 BRT] 00006206 com.ibm.ws.security.mp.jwt.impl.MicroProfileJwtConfigImpl    I CWWKS5502I: A configuração do MicroProfile JWT [jwtUserConsumer] foi desativada com sucesso.
[17/05/2020 23:49:55:275 BRT] 00006206 com.ibm.ws.security.mp.jwt.impl.MicroProfileJwtConfigImpl    I CWWKS5502I: A configuração do MicroProfile JWT [defaultMpJwt] foi desativada com sucesso.
[17/05/2020 23:49:55:277 BRT] 00006206 com.ibm.ws.security.mp.jwt.impl.MicroProfileJwtServiceImpl   I CWWKS5502I: A configuração do MicroProfile JWT [MicroProfileJwtService] foi desativada com sucesso.
[17/05/2020 23:49:55:456 BRT] 00006206 com.ibm.ws.security.ready.internal.SecurityReadyServiceImpl  I CWWKS0009I: O serviço de segurança parou.
[17/05/2020 23:49:55:490 BRT] 00006206 ibm.ws.security.authentication.internal.jaas.JAASServiceImpl I CWWKS1124I:  O plug-in de autenticação coletivo com o nome de classe NullCollectiveAuthenticationPlugin foi desativado. 
[17/05/2020 23:49:55:743 BRT] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0036I: O servidor orion-user-service foi interrompido depois de 10 horas, 2 minutos, 58,284 segundos.
